ID_corrected	Equa_BiGG_Corrected	Genes	LB	UB
MNXR2293	1 fdxr_2_2_c + 1 h_c + 1 nadp_c <==> 1 MNXM178_c + 1 nadph_c	1185660.4.peg.1321	-1000	1000
MNXR27601	1 ppi_c + 1 amp_c + 1 MNXM5743_c <-- 1 coa_c + 1 h_c + 1 fa1_c + 1 atp_c	(1185660.4.peg.1922 or 1185660.4.peg.3392)	-1000	0
MNXR27602	1 ppi_c + 1 amp_c + 1 MNXM5745_c <-- 1 coa_c + 1 h_c + 1 atp_c + 1 fa4_c	(1185660.4.peg.1922 or 1185660.4.peg.3392)	-1000	0
MNXR27603	1 ppi_c + 1 amp_c + 1 MNXM5744_c <-- 1 coa_c + 1 h_c + 1 fa3_c + 1 atp_c	(1185660.4.peg.1922 or 1185660.4.peg.3392)	-1000	0
MNXR27604	1 ppi_c + 1 amp_c + 1 MNXM5746_c <-- 1 coa_c + 1 h_c + 1 fa6_c + 1 atp_c	(1185660.4.peg.3392 or 1185660.4.peg.1922)	-1000	0
MNXR27605	1 ppi_c + 1 amp_c + 1 MNXM5742_c <-- 1 coa_c + 1 h_c + 1 atp_c + 1 fa12_c	(1185660.4.peg.1922 or 1185660.4.peg.3392)	-1000	0
MNXR27606	1 ppi_c + 1 amp_c + 1 MNXM5741_c <-- 1 coa_c + 1 h_c + 1 fa11_c + 1 atp_c	(1185660.4.peg.1922 or 1185660.4.peg.3392)	-1000	0
MNXR27634	1 MNXM10217_c + 1 nadp_c <==> 1 MNXM10219_c + 1 h_c + 1 nadph_c	(1185660.4.peg.3578 or 1185660.4.peg.409 or 1185660.4.peg.401 or 1185660.4.peg.1143 or 1185660.4.peg.4522 or 1185660.4.peg.3753 or 1185660.4.peg.1112)	-1000	1000
MNXR27635	1 MNXM10217_c --> 1 h2o_c + 1 MNXM8149_c	Unknown	0	1000
MNXR27636	1 h_c + 1 nadph_c + 1 MNXM8149_c --> 1 nadp_c + 1 MNXM8147_c	1185660.4.peg.375	0	1000
MNXR27638	1 MNXM10368_c + 1 nadp_c <==> 1 MNXM10370_c + 1 h_c + 1 nadph_c	(1185660.4.peg.3753 or 1185660.4.peg.1112 or 1185660.4.peg.3578 or 1185660.4.peg.409 or 1185660.4.peg.401 or 1185660.4.peg.1143 or 1185660.4.peg.4522)	-1000	1000
MNXR27639	1 MNXM10368_c --> 1 h2o_c + 1 MNXM8197_c	Unknown	0	1000
MNXR27640	1 h_c + 1 nadph_c + 1 MNXM8197_c --> 1 nadp_c + 1 MNXM8195_c	1185660.4.peg.375	0	1000
MNXR27642	1 MNXM10446_c + 1 nadp_c <==> 1 MNXM10448_c + 1 h_c + 1 nadph_c	(1185660.4.peg.3578 or 1185660.4.peg.409 or 1185660.4.peg.401 or 1185660.4.peg.4522 or 1185660.4.peg.1143 or 1185660.4.peg.1112 or 1185660.4.peg.3753)	-1000	1000
MNXR27643	1 MNXM10446_c --> 1 h2o_c + 1 MNXM8220_c	Unknown	0	1000
MNXR27644	1 h_c + 1 nadph_c + 1 MNXM8220_c --> 1 nadp_c + 1 MNXM8218_c	1185660.4.peg.375	0	1000
MNXR27646	1 h_c + 1 nadph_c + 1 MNXM9655_c <==> 1 nadp_c + 1 MNXM9653_c	(1185660.4.peg.409 or 1185660.4.peg.401 or 1185660.4.peg.1143 or 1185660.4.peg.4522 or 1185660.4.peg.3578 or 1185660.4.peg.3753 or 1185660.4.peg.1112)	-1000	1000
MNXR27647	1 h2o_c + 1 MNXM8004_c <-- 1 MNXM9653_c	Unknown	-1000	0
MNXR27648	1 h_c + 1 nadph_c + 1 MNXM8004_c --> 1 nadp_c + 1 MNXM8003_c	1185660.4.peg.375	0	1000
MNXR27650	1 h_c + 1 nadph_c + 1 MNXM9684_c <==> 1 nadp_c + 1 MNXM9682_c	(1185660.4.peg.4522 or 1185660.4.peg.1143 or 1185660.4.peg.401 or 1185660.4.peg.409 or 1185660.4.peg.3578 or 1185660.4.peg.1112 or 1185660.4.peg.3753)	-1000	1000
MNXR27651	1 h2o_c + 1 MNXM8015_c <-- 1 MNXM9682_c	Unknown	-1000	0
MNXR27652	1 h_c + 1 nadph_c + 1 MNXM8015_c --> 1 nadp_c + 1 MNXM6636_c	1185660.4.peg.375	0	1000
MNXR27654	1 h_c + 1 nadph_c + 1 MNXM9700_c <==> 1 nadp_c + 1 MNXM9698_c	(1185660.4.peg.1143 or 1185660.4.peg.4522 or 1185660.4.peg.409 or 1185660.4.peg.401 or 1185660.4.peg.3578 or 1185660.4.peg.3753 or 1185660.4.peg.1112)	-1000	1000
MNXR27655	1 h2o_c + 1 MNXM8024_c <-- 1 MNXM9698_c	Unknown	-1000	0
MNXR27656	1 h_c + 1 nadph_c + 1 MNXM8024_c --> 1 nadp_c + 1 MNXM8022_c	1185660.4.peg.375	0	1000
MNXR27659	1 MNXM10326_c + 1 nadp_c <==> 1 MNXM10327_c + 1 h_c + 1 nadph_c	(1185660.4.peg.401 or 1185660.4.peg.409 or 1185660.4.peg.4522 or 1185660.4.peg.1143 or 1185660.4.peg.3578 or 1185660.4.peg.1112 or 1185660.4.peg.3753)	-1000	1000
MNXR27660	1 MNXM10326_c --> 1 h2o_c + 1 MNXM8176_c	Unknown	0	1000
MNXR27661	1 h_c + 1 nadph_c + 1 MNXM8176_c --> 1 nadp_c + 1 MNXM8175_c	1185660.4.peg.375	0	1000
MNXR27663	1 MNXM10422_c + 1 nadp_c <==> 1 MNXM10423_c + 1 h_c + 1 nadph_c	(1185660.4.peg.3578 or 1185660.4.peg.1143 or 1185660.4.peg.4522 or 1185660.4.peg.409 or 1185660.4.peg.401 or 1185660.4.peg.1112 or 1185660.4.peg.3753)	-1000	1000
MNXR27664	1 MNXM10422_c --> 1 h2o_c + 1 MNXM8210_c	Unknown	0	1000
MNXR27665	1 h_c + 1 nadph_c + 1 MNXM8210_c --> 1 nadp_c + 1 MNXM8209_c	1185660.4.peg.375	0	1000
MNXR27667	1 MNXM10474_c + 1 nadp_c <==> 1 MNXM10475_c + 1 h_c + 1 nadph_c	(1185660.4.peg.3578 or 1185660.4.peg.409 or 1185660.4.peg.401 or 1185660.4.peg.1143 or 1185660.4.peg.4522 or 1185660.4.peg.1112 or 1185660.4.peg.3753)	-1000	1000
MNXR27668	1 MNXM10474_c --> 1 h2o_c + 1 MNXM8226_c	Unknown	0	1000
MNXR27669	1 h_c + 1 nadph_c + 1 MNXM8226_c --> 1 nadp_c + 1 MNXM8225_c	1185660.4.peg.375	0	1000
MNXR27671	1 h_c + 1 nadph_c + 1 MNXM9671_c <==> 1 nadp_c + 1 MNXM9670_c	(1185660.4.peg.1112 or 1185660.4.peg.3753 or 1185660.4.peg.3578 or 1185660.4.peg.401 or 1185660.4.peg.409 or 1185660.4.peg.4522 or 1185660.4.peg.1143)	-1000	1000
MNXR27672	1 h2o_c + 1 MNXM8011_c <-- 1 MNXM9670_c	Unknown	-1000	0
MNXR27673	1 h_c + 1 nadph_c + 1 MNXM8011_c --> 1 nadp_c + 1 MNXM8010_c	1185660.4.peg.375	0	1000
MNXR27675	1 h_c + 1 nadph_c + 1 MNXM9695_c <==> 1 nadp_c + 1 MNXM9694_c	(1185660.4.peg.3753 or 1185660.4.peg.1112 or 1185660.4.peg.3578 or 1185660.4.peg.4522 or 1185660.4.peg.1143 or 1185660.4.peg.409 or 1185660.4.peg.401)	-1000	1000
MNXR27676	1 h2o_c + 1 MNXM8019_c <-- 1 MNXM9694_c	Unknown	-1000	0
MNXR27677	1 h_c + 1 nadph_c + 1 MNXM8019_c --> 1 nadp_c + 1 MNXM6644_c	1185660.4.peg.375	0	1000
MNXR27679	1 h_c + 1 nadph_c + 1 MNXM9707_c <==> 1 nadp_c + 1 MNXM9706_c	(1185660.4.peg.3753 or 1185660.4.peg.1112 or 1185660.4.peg.401 or 1185660.4.peg.409 or 1185660.4.peg.4522 or 1185660.4.peg.1143 or 1185660.4.peg.3578)	-1000	1000
MNXR27680	1 h2o_c + 1 MNXM8027_c <-- 1 MNXM9706_c	Unknown	-1000	0
MNXR27681	1 h_c + 1 nadph_c + 1 MNXM8027_c --> 1 nadp_c + 1 MNXM8026_c	1185660.4.peg.375	0	1000
MNXR27684	1 MNXM10218_c + 1 nadp_c <==> 1 MNXM10220_c + 1 h_c + 1 nadph_c	(1185660.4.peg.1112 or 1185660.4.peg.3753 or 1185660.4.peg.401 or 1185660.4.peg.409 or 1185660.4.peg.1143 or 1185660.4.peg.4522 or 1185660.4.peg.3578)	-1000	1000
MNXR27686	1 h_c + 1 nadph_c + 1 MNXM8150_c --> 1 nadp_c + 1 MNXM8148_c	1185660.4.peg.375	0	1000
MNXR27688	1 MNXM10367_c + 1 nadp_c <==> 1 MNXM10369_c + 1 h_c + 1 nadph_c	(1185660.4.peg.1112 or 1185660.4.peg.3753 or 1185660.4.peg.409 or 1185660.4.peg.401 or 1185660.4.peg.4522 or 1185660.4.peg.1143 or 1185660.4.peg.3578)	-1000	1000
MNXR27690	1 h_c + 1 nadph_c + 1 MNXM8196_c --> 1 nadp_c + 1 MNXM8194_c	1185660.4.peg.375	0	1000
MNXR27692	1 MNXM10447_c + 1 nadp_c <==> 1 MNXM10449_c + 1 h_c + 1 nadph_c	(1185660.4.peg.3578 or 1185660.4.peg.401 or 1185660.4.peg.409 or 1185660.4.peg.4522 or 1185660.4.peg.1143 or 1185660.4.peg.3753 or 1185660.4.peg.1112)	-1000	1000
MNXR27694	1 h_c + 1 nadph_c + 1 MNXM8221_c --> 1 nadp_c + 1 MNXM8219_c	1185660.4.peg.375	0	1000
MNXR27696	1 h_c + 1 nadph_c + 1 MNXM9656_c <==> 1 nadp_c + 1 MNXM9654_c	(1185660.4.peg.1112 or 1185660.4.peg.3753 or 1185660.4.peg.4522 or 1185660.4.peg.1143 or 1185660.4.peg.401 or 1185660.4.peg.409 or 1185660.4.peg.3578)	-1000	1000
MNXR27698	1 h_c + 1 nadph_c + 1 MNXM8005_c --> 1 nadp_c + 1 MNXM8006_c	1185660.4.peg.375	0	1000
MNXR27700	1 h_c + 1 nadph_c + 1 MNXM9685_c <==> 1 nadp_c + 1 MNXM9683_c	(1185660.4.peg.3578 or 1185660.4.peg.1143 or 1185660.4.peg.4522 or 1185660.4.peg.409 or 1185660.4.peg.401 or 1185660.4.peg.1112 or 1185660.4.peg.3753)	-1000	1000
MNXR27702	1 h_c + 1 nadph_c + 1 MNXM8016_c --> 1 nadp_c + 1 MNXM6637_c	1185660.4.peg.375	0	1000
MNXR27704	1 h_c + 1 nadph_c + 1 MNXM9701_c <==> 1 nadp_c + 1 MNXM9699_c	(1185660.4.peg.1143 or 1185660.4.peg.4522 or 1185660.4.peg.401 or 1185660.4.peg.409 or 1185660.4.peg.3578 or 1185660.4.peg.3753 or 1185660.4.peg.1112)	-1000	1000
MNXR27706	1 h_c + 1 nadph_c + 1 MNXM8025_c --> 1 nadp_c + 1 MNXM8023_c	1185660.4.peg.375	0	1000
MNXR2772	1 lgt__S_c + 1 h2o_c --> 1 h_c + 1 lac__D_c + 1 MNXM57_c	(1185660.4.peg.3978 or 1185660.4.peg.1088 or 1185660.4.peg.403)	0	1000
MNXR27735	1 MNXM10035_c + 1 nadp_c <==> 1 MNXM10116_c + 1 h_c + 1 nadph_c	(1185660.4.peg.409 or 1185660.4.peg.401 or 1185660.4.peg.4522 or 1185660.4.peg.1143 or 1185660.4.peg.3578 or 1185660.4.peg.3753 or 1185660.4.peg.1112)	-1000	1000
MNXR27737	1 h_c + 1 nadph_c + 1 MNXM9168_c --> 1 nadp_c + 1 MNXM7607_c	1185660.4.peg.375	0	1000
MNXR27805	1 h_c + 1 adp_c + 1 metox__R_c + 1 pi_c <-- 1 h2o_c + 1 atp_c + 1 metox__R_e	(Unknown and 1185660.4.peg.3742 and 1185660.4.peg.3743)	-1000	0
MNXR27856	1 h_e + 1 h_e + 1 thmmp_e --> 1 h_c + 1 h_c + 1 thmmp_c	Unknown	0	1000
MNXR2786	1 gmhep1p_c + 1 pi_c <-- 1 MNXM1736_c + 1 h2o_c	Unknown	-1000	0
MNXR2826	1 gthox_c + 1 h_c + 1 nadph_c <==> 2 MNXM57_c + 1 nadp_c	1185660.4.peg.2659	-1000	1000
MNXR2832	1 h_c + 1 MNXM57_c + 1 adp_c + 1 pi_c <-- 1 gly_c + 1 atp_c + 1 glucys_c	1185660.4.peg.2826	-1000	0
MNXR28652	1 h_c + 1 udcpp_c + 1 MNXM8675_c <==> 1 MNXM5258_c + 1 prenoN_acid_c	(Unknown and (1185660.4.peg.4401 or 1185660.4.peg.3488))	-1000	1000
MNXR28653	1 prenoN_ated_c + 1 MNXM5258_c <==> 1 h_c + 1 udcpp_c + 1 MNXM8674_c	((1185660.4.peg.3488 or 1185660.4.peg.4401) and Unknown)	-1000	1000
MNXR28654	1 MNXM12741_c + 1 MNXM5258_c <==> 1 h_c + 1 udcpp_c + 1 MNXM8673_c	((1185660.4.peg.3488 or 1185660.4.peg.4401) and Unknown)	-1000	1000
MNXR28660	1 coa_c + 1 1tdecg3p_c <-- 1 tdcoa_c + 1 glyc3p_c	1185660.4.peg.4105	-1000	0
MNXR28662	1 coa_c + 1 MNXM9620_c <-- 1 MNXM5741_c + 1 glyc3p_c	1185660.4.peg.4105	-1000	0
MNXR28663	1 coa_c + 1 MNXM9603_c <-- 1 MNXM5742_c + 1 glyc3p_c	1185660.4.peg.4105	-1000	0
MNXR28664	1 coa_c + 1 MNXM9623_c <-- 1 MNXM5743_c + 1 glyc3p_c	1185660.4.peg.4105	-1000	0
MNXR28665	1 coa_c + 1 MNXM9622_c <-- 1 MNXM5744_c + 1 glyc3p_c	1185660.4.peg.4105	-1000	0
MNXR28666	1 coa_c + 1 MNXM9604_c <-- 1 MNXM5745_c + 1 glyc3p_c	1185660.4.peg.4105	-1000	0
MNXR28667	1 coa_c + 1 MNXM9621_c <-- 1 MNXM5746_c + 1 glyc3p_c	1185660.4.peg.4105	-1000	0
MNXR28671	1 coa_c + 1 h_c + 1 MNXM6580_c <-- 1 MNXM5741_c + 1 MNXM9620_c	(1185660.4.peg.487 or 1185660.4.peg.176 or 1185660.4.peg.502)	-1000	0
MNXR28672	1 coa_c + 1 h_c + 1 MNXM6573_c <-- 1 MNXM5742_c + 1 MNXM9603_c	(1185660.4.peg.487 or 1185660.4.peg.176 or 1185660.4.peg.502)	-1000	0
MNXR28673	1 coa_c + 1 h_c + 1 MNXM6583_c <-- 1 MNXM5743_c + 1 MNXM9623_c	(1185660.4.peg.502 or 1185660.4.peg.176 or 1185660.4.peg.487)	-1000	0
MNXR28674	1 coa_c + 1 h_c + 1 MNXM6582_c <-- 1 MNXM5744_c + 1 MNXM9622_c	(1185660.4.peg.502 or 1185660.4.peg.487 or 1185660.4.peg.176)	-1000	0
MNXR28675	1 coa_c + 1 h_c + 1 MNXM6574_c <-- 1 MNXM5745_c + 1 MNXM9604_c	(1185660.4.peg.502 or 1185660.4.peg.487 or 1185660.4.peg.176)	-1000	0
MNXR28676	1 coa_c + 1 h_c + 1 MNXM6581_c <-- 1 MNXM5746_c + 1 MNXM9621_c	(1185660.4.peg.502 or 1185660.4.peg.487 or 1185660.4.peg.176)	-1000	0
MNXR28683	1 MNXM11393_c + 2 h_c + 1 cmp_c <-- 1 ser__L_c + 1 MNXM8379_c	(1185660.4.peg.2356 or 1185660.4.peg.3482)	-1000	0
MNXR28684	1 MNXM11359_c + 2 h_c + 1 cmp_c <-- 1 ser__L_c + 1 MNXM8377_c	(1185660.4.peg.3482 or 1185660.4.peg.2356)	-1000	0
MNXR28685	1 MNXM11399_c + 2 h_c + 1 cmp_c <-- 1 ser__L_c + 1 MNXM8382_c	(1185660.4.peg.2356 or 1185660.4.peg.3482)	-1000	0
MNXR28686	1 MNXM11397_c + 2 h_c + 1 cmp_c <-- 1 ser__L_c + 1 MNXM8381_c	(1185660.4.peg.2356 or 1185660.4.peg.3482)	-1000	0
MNXR28687	1 MNXM11361_c + 2 h_c + 1 cmp_c <-- 1 ser__L_c + 1 MNXM8378_c	(1185660.4.peg.3482 or 1185660.4.peg.2356)	-1000	0
MNXR28688	1 MNXM11395_c + 2 h_c + 1 cmp_c <-- 1 ser__L_c + 1 MNXM8380_c	(1185660.4.peg.3482 or 1185660.4.peg.2356)	-1000	0
MNXR28689	1 MNXM11393_c + 2 h_c <==> 1 co2_c + 1 MNXM7305_c	1185660.4.peg.2635	-1000	1000
MNXR28690	1 MNXM11359_c + 2 h_c <==> 1 co2_c + 1 MNXM7294_c	1185660.4.peg.2635	-1000	1000
MNXR28691	1 MNXM11399_c + 2 h_c <==> 1 co2_c + 1 MNXM7308_c	1185660.4.peg.2635	-1000	1000
MNXR28692	1 MNXM11397_c + 2 h_c <==> 1 co2_c + 1 MNXM7307_c	1185660.4.peg.2635	-1000	1000
MNXR28693	1 MNXM11361_c + 2 h_c <==> 1 co2_c + 1 MNXM7295_c	1185660.4.peg.2635	-1000	1000
MNXR28694	1 MNXM11395_c + 2 h_c <==> 1 co2_c + 1 MNXM7306_c	1185660.4.peg.2635	-1000	1000
MNXR28710	1 atp_c + 1 MNXM7958_c <==> 1 MNXM6580_c + 1 adp_c	1185660.4.peg.885	-1000	1000
MNXR28711	1 atp_c + 1 MNXM7956_c <==> 1 MNXM6573_c + 1 adp_c	1185660.4.peg.885	-1000	1000
MNXR28712	1 atp_c + 1 MNXM7961_c <==> 1 MNXM6583_c + 1 adp_c	1185660.4.peg.885	-1000	1000
MNXR28713	1 atp_c + 1 MNXM7960_c <==> 1 MNXM6582_c + 1 adp_c	1185660.4.peg.885	-1000	1000
MNXR28714	1 atp_c + 1 MNXM7957_c <==> 1 MNXM6574_c + 1 adp_c	1185660.4.peg.885	-1000	1000
MNXR28715	1 atp_c + 1 MNXM7959_c <==> 1 MNXM6581_c + 1 adp_c	1185660.4.peg.885	-1000	1000
MNXR28716	1 MNXM11392_c + 1 cmp_c <==> 1 glyc3p_c + 1 MNXM8379_c	(1185660.4.peg.496 or 1185660.4.peg.2313)	-1000	1000
MNXR28717	1 MNXM11358_c + 1 cmp_c <==> 1 glyc3p_c + 1 MNXM8377_c	(1185660.4.peg.496 or 1185660.4.peg.2313)	-1000	1000
MNXR28718	1 MNXM11398_c + 1 cmp_c <==> 1 glyc3p_c + 1 MNXM8382_c	(1185660.4.peg.496 or 1185660.4.peg.2313)	-1000	1000
MNXR28719	1 MNXM11396_c + 1 cmp_c <==> 1 glyc3p_c + 1 MNXM8381_c	(1185660.4.peg.496 or 1185660.4.peg.2313)	-1000	1000
MNXR28720	1 MNXM11360_c + 1 cmp_c <==> 1 glyc3p_c + 1 MNXM8378_c	(1185660.4.peg.2313 or 1185660.4.peg.496)	-1000	1000
MNXR28721	1 MNXM11394_c + 1 cmp_c <==> 1 glyc3p_c + 1 MNXM8380_c	(1185660.4.peg.2313 or 1185660.4.peg.496)	-1000	1000
MNXR28722	1 MNXM11392_c + 1 h2o_c --> 1 h_c + 1 MNXM5129_c + 1 pi_c	Unknown	0	1000
MNXR28723	1 MNXM11358_c + 1 h2o_c --> 1 h_c + 1 MNXM5124_c + 1 pi_c	Unknown	0	1000
MNXR29077	1 h_e + 1 ppi_e <-- 1 h_c + 1 ppi_c	1185660.4.peg.1751	-1000	0
MNXR29256	1 amet_c + 1 hpglu_c --> 1 ahcys_c + 1 h_c + 1 5mthglu_c	1185660.4.peg.339	0	1000
MNXR2929	1 MNXM123_c + 1 amet_c --> 1 ahcys_c + 1 h_c + 1 met__L_c	1185660.4.peg.1633	0	1000
MNXR2930	1 mmet_c + 1 MNXM123_c <==> 1 h_c + 2 met__L_c	1185660.4.peg.1633	-1000	1000
MNXR29604	1 gly_c + 1 cys__L_c <==> 1 h2o_c + 1 MNXM8666_c	((1185660.4.peg.1672 or 1185660.4.peg.3572) or 1185660.4.peg.3472 or 1185660.4.peg.3347 or 1185660.4.peg.231 or 1185660.4.peg.3858 or 1185660.4.peg.231)	-1000	1000
MNXR29606	1 gly_c + 1 phe__L_c <==> 1 h2o_c + 1 MNXM8669_c	((1185660.4.peg.1672 or 1185660.4.peg.3572) or 1185660.4.peg.3472 or 1185660.4.peg.3347 or 1185660.4.peg.231 or 1185660.4.peg.3858 or 1185660.4.peg.231)	-1000	1000
MNXR29607	1 gly_c + 1 tyr__L_c <==> 1 h2o_c + 1 MNXM8671_c	((1185660.4.peg.1672 or 1185660.4.peg.3572) or 1185660.4.peg.3472 or 1185660.4.peg.3347 or 1185660.4.peg.231 or 1185660.4.peg.3858 or 1185660.4.peg.231)	-1000	1000
MNXR31648	1 h2o_c + 1 MNXM57_c <==> 1 cgly_c + 1 glu__L_c	(1185660.4.peg.302 or 1185660.4.peg.3279 or 1185660.4.peg.2166)	-1000	1000
MNXR3231	1 lgt__S_c <==> 1 mthgxl_c + 1 MNXM57_c	1185660.4.peg.3703	-1000	1000
MNXR32524	1 2h34hppr_c + 1 glu__L_c <==> 1 akg_c + 1 tyr__L_c	((1185660.4.peg.3324 or 1185660.4.peg.655) or (1185660.4.peg.1874 and Unknown))	-1000	1000
MNXR3277	1 h_c + 1 ttdca_c + 1 g3pe_c <==> 1 h2o_c + 1 MNXM6598_c	1185660.4.peg.477	-1000	1000
MNXR3279	1 hdca_c + 1 h_c + 1 g3pe_c <==> 1 h2o_c + 1 MNXM6600_c	1185660.4.peg.477	-1000	1000
MNXR3312	1 h_c + 1 ttdca_c + 1 g3pe_c <==> 1 h2o_c + 1 MNXM3446_c	1185660.4.peg.477	-1000	1000
MNXR33771	1 akg_c + 1 4hglu_c <==> 1 4h2oglt_c + 1 glu__L_c	(1185660.4.peg.3324 or 1185660.4.peg.655)	-1000	1000
MNXR33785	1 3pg_c + 1 MNXM1723_c + 1 h_c <==> 1 13dpg_c + 1 g1p_c	1185660.4.peg.3266	-1000	1000
MNXR33807	1 atp_c + 1 glu__L_c <==> 1 MNXM4027_c + 1 adp_c	1185660.4.peg.3372	-1000	1000
MNXR34453	1 h_c + 1 2dr5p_c + 1 adp_c <==> 1 atp_c + 1 MNXM90412_c	1185660.4.peg.865	-1000	1000
MNXR3469	1 h2o_c + 1 2h3kmtp_c <-- 1 5mdru1p_c	1185660.4.peg.1885	-1000	0
MNXR3495	1 MNXM123_c + 1 5mthf_c <==> 1 met__L_c + 1 thf_c	(1185660.4.peg.1415 or 1185660.4.peg.1417)	-1000	1000
MNXR3536	1 h_c + 1 MNXM624_c + 1 adp_c <==> 1 MNXM200_c + 1 atp_c	1185660.4.peg.2318	-1000	1000
MNXR35657	1 MNXM1289_c + 1 h_c + 1 nadph_c <==> 1 nadp_c + 1 icit_c	1185660.4.peg.3634	-1000	1000
MNXR40035	1 orn__D_c <==> 1 orn_c	1185660.4.peg.1548	-1000	1000
MNXR40622	1 4gudbutn_c + 1 orn_c <==> 1 4abut_c + 1 arg__L_c	1185660.4.peg.933	-1000	1000
MNXR4313	1 h_c + 1 ttdca_c + 1 MNXM3446_c <==> 1 MNXM2859_c + 1 h2o_c	1185660.4.peg.1329	-1000	1000
MNXR4335	1 h_c + 1 ttdca_c + 1 MNXM6598_c <==> 1 MNXM2859_c + 1 h2o_c	1185660.4.peg.1329	-1000	1000
MNXR4402	1 nadh_c + 1 co2_c + 1 2h34hppr_c <-- 1 pphn_c + 1 nad_c	1185660.4.peg.1377	-1000	0
MNXR4403	1 co2_c + 1 2h34hppr_c + 1 nadph_c <-- 1 pphn_c + 1 nadp_c	1185660.4.peg.1377	-1000	0
MNXR4458	1 MNXM1263_c <==> 1 h2o_c + 1 pp2coa_c	((1185660.4.peg.912 or 1185660.4.peg.2984 or 1185660.4.peg.1548 or 1185660.4.peg.1440 or 1185660.4.peg.2234) or 1185660.4.peg.2339)	-1000	1000
MNXR46338	1 h2o_c + 1 MNXM8263_c <==> 1 ala__L_c + 1 glu__L_c	((1185660.4.peg.3572 or 1185660.4.peg.1672) or 1185660.4.peg.3472 or 1185660.4.peg.3347 or 1185660.4.peg.231 or 1185660.4.peg.3858 or 1185660.4.peg.231)	-1000	1000
MNXR47135	1 taur_c + 1 arg__L_c <==> 1 MNXM3363_c + 1 orn_c	1185660.4.peg.933	-1000	1000
MNXR5314	1 u23ga_c + 1 h2o_c --> 1 lipidX_HP_c + 2 h_c + 1 ump_c	1185660.4.peg.1066	0	1000
MNXR53357	1 coa_c + 1 h_c + 1 MNXM9860_c <==> 1 2mbcoa_c + 1 ACP_c	1185660.4.peg.1142	-1000	1000
MNXR53358	1 MNXM11926_c + 1 coa_c + 2 h_c <==> 1 ivcoa_c + 1 ACP_c	1185660.4.peg.1142	-1000	1000
MNXR53359	1 MNXM11912_c + 1 coa_c + 2 h_c <==> 1 ibcoa_c + 1 ACP_c	1185660.4.peg.1142	-1000	1000
MNXR53360	1 coa_c + 3 h_c + 1 MNXM6636_c <==> 1 MNXM5745_c + 1 ACP_c	1185660.4.peg.1142	-1000	1000
MNXR53361	1 coa_c + 3 h_c + 1 MNXM8022_c <==> 1 MNXM5742_c + 1 ACP_c	1185660.4.peg.1142	-1000	1000
MNXR53362	1 coa_c + 3 h_c + 1 MNXM6644_c <==> 1 MNXM5744_c + 1 ACP_c	1185660.4.peg.1142	-1000	1000
MNXR53363	1 coa_c + 3 h_c + 1 MNXM8026_c <==> 1 MNXM5741_c + 1 ACP_c	1185660.4.peg.1142	-1000	1000
MNXR53364	1 coa_c + 3 h_c + 1 MNXM6637_c <==> 1 MNXM5743_c + 1 ACP_c	1185660.4.peg.1142	-1000	1000
MNXR53365	1 coa_c + 3 h_c + 1 MNXM8023_c <==> 1 MNXM5746_c + 1 ACP_c	1185660.4.peg.1142	-1000	1000
MNXR53366	1 coa_c + 1 myrsACP_c <==> 1 tdcoa_c + 1 ACP_c	1185660.4.peg.1142	-1000	1000
MNXR53368	1 coa_c + 1 h_c + 1 MNXM7607_c <==> 1 stcoa_c + 1 ACP_c	1185660.4.peg.1142	-1000	1000
MNXR5404	1 MNXM1289_c + 1 h_c --> 1 co2_c + 1 akg_c	1185660.4.peg.3634	0	1000
MNXR5449	1 nadh_c + 1 h_c + 1 MNXM3173_c <==> 1 thcholoylcoa_c + 1 nad_c	(1185660.4.peg.2234 or 1185660.4.peg.1548)	-1000	1000
MNXR5475	1 amet_c + 1 uppg3_c <==> 1 ahcys_c + 1 h_c + 1 MNXM2152_c	1185660.4.peg.2204	-1000	1000
MNXR55674	1 u23ga_c + 1 lipidX_HP_c <==> 1 lipidAds_c + 1 udp_c + 1 h_c	1185660.4.peg.1650	-1000	1000
MNXR55989	1 h_c + 1 udcpp_c + 1 pi_c <-- 1 h2o_c + 1 dtpcudcpp_c	1185660.4.peg.181	-1000	0
MNXR55990	8 ppi_c + 1 dtpcudcpp_c <==> 1 frdp_c + 8 ipdp_c	1185660.4.peg.1659	-1000	1000
MNXR5630	1 coa_c + 1 MNXM5283_c --> 1 amp_c + 1 h_c + 1 ppcoa_c	1185660.4.peg.4012	0	1000
MNXR5681	1 pro__L_c <==> 1 pro__D_c	1185660.4.peg.4413	-1000	1000
MNXR5689	1 h_c + 1 glcn_c <-- 1 h2o_c + 1 MNXM339_c	(1185660.4.peg.4088 or 1185660.4.peg.528 or 1185660.4.peg.916)	-1000	0
MNXR5724	1 MNXM1034_c + 1 h2o_c <==> 1 coa_c + 1 h_c + 1 3hmp_c	1185660.4.peg.1539	-1000	1000
MNXR5727	2 h_c + 1 akg_c + 1 nadph_c <-- 1 h2o_c + 1 nadp_c + 1 MNXM770_c	1185660.4.peg.2464	-1000	0
MNXR57329	1 ppi_c + 1 MNXM3403_c <==> 1 frdp_c	1185660.4.peg.2632	-1000	1000
